年季,Y_基準利率,X1,X2,X3,X4,X5,X6,X1_X4,X1_X2,X2_X4,X2_X3,X2_X5,X3_X4,X4_X6,X2_X6,X3_X5,X3_X6,X1_X3
2017Q3,1.375,3.976,0.89,0.4079999999999999,3.5233333333333334,4.52613528524477,-1.51,14.008773333333334,3.53864,3.1357666666666666,0.36311999999999994,4.028260403867845,1.4375199999999997,-5.320233333333333,-1.3439,1.8466631963798659,-0.6160799999999998,1.6222079999999997
2017Q4,1.375,4.122,1.3266666666666669,0.4293333333333334,3.793333333333333,4.448926307646564,2.33,15.636119999999998,5.468520000000001,5.0324888888888895,0.5695822222222224,5.902242234811109,1.6286044444444445,8.838466666666665,3.091133333333334,1.9100723614162587,1.000346666666667,1.7697120000000002
2018Q1,1.375,3.427,1.5866666666666667,0.26566666666666666,3.47,4.550323737094283,0.45666666666666683,11.89169,5.437506666666667,5.505733333333334,0.4215244444444444,7.219846996189596,0.9218633333333334,1.584633333333334,0.724577777777778,1.2088693394880479,0.12132111111111116,0.9104396666666666
2018Q2,1.375,3.432,1.2733333333333334,0.4463333333333333,3.643333333333333,4.696883387814518,8.076666666666666,12.503919999999999,4.370080000000001,4.639177777777777,0.5683311111111111,5.98069818048382,1.6261411111111108,29.425988888888885,10.28428888888889,2.096375618761213,3.6048855555555552,1.5318159999999998
2018Q3,1.375,2.515,1.3633333333333333,-0.13,3.56,4.704272698501785,3.0533333333333332,8.9534,3.4287833333333335,4.853466666666667,-0.17723333333333333,6.413491778957433,-0.46280000000000004,10.869866666666667,4.162711111111111,-0.6115554508052321,-0.39693333333333336,-0.32695
2018Q4,1.375,2.328,0.6233333333333334,-0.8643333333333334,3.1933333333333334,4.945895357044691,0.8266666666666668,7.43408,1.45112,1.9905111111111113,-0.5387677777777778,3.0829414392245242,-2.7601044444444445,2.6398222222222225,0.515288888888889,-4.274902220272295,-0.7145155555555557,-2.012168
2019Q1,1.375,2.079,0.4166666666666667,0.5866666666666667,3.0066666666666664,4.887232435954384,2.1166666666666667,6.25086,0.8662500000000001,1.2527777777777778,0.24444444444444446,2.0363468483143268,1.763911111111111,6.364111111111111,0.8819444444444445,2.8671763624265716,1.2417777777777779,1.21968
2019Q2,1.375,2.964,0.5533333333333333,-0.262,3.36,5.018468561522046,-1.2000000000000002,9.95904,1.64008,1.8592,-0.14497333333333334,2.7768859373755324,-0.88032,-4.032,-0.6640000000000001,-1.3148387631187761,0.31440000000000007,-0.776568
2019Q3,1.375,3.413,0.4066666666666667,-0.159,3.3766666666666665,5.495835864857837,4.71,11.524563333333331,1.3879533333333334,1.3731777777777778,-0.06466000000000001,2.234973251708854,-0.53689,15.9041,1.9154,-0.8738379025123961,-0.7488900000000001,-0.542667
2019Q4,1.375,3.681,0.5733333333333334,0.0006666666666666685,4.006666666666667,5.800452441993231,3.893333333333333,14.74854,2.11044,2.297155555555556,0.0003822222222222233,3.3255927334094526,0.0026711111111111185,15.59928888888889,2.232177777777778,0.0038669682946621646,0.0025955555555555623,0.0024540000000000065
2020Q1,1.125,3.207,0.4366666666666667,-0.991,4.533333333333333,6.280250696489127,3.4499999999999997,14.5384,1.40039,1.9795555555555557,-0.4327366666666667,2.7423761374669193,-4.492533333333333,15.639999999999999,1.5065,-6.223728440220725,-3.4189499999999997,-3.178137
2020Q2,1.125,0.553,0.08,-0.17799999999999994,4.54,6.6637267419697555,-4.836666666666667,2.5106200000000003,0.04424,0.3632,-0.014239999999999996,0.5330981393575804,-0.8081199999999997,-21.958466666666666,-0.38693333333333335,-1.186143360070616,0.8609266666666664,-0.09843399999999998
2020Q3,1.125,4.235,0.24,0.769,6.103333333333333,6.769032129684886,-1.42,25.847616666666667,1.0164,1.4647999999999999,0.18456,1.6245677111243726,4.693463333333333,-8.666733333333331,-0.3408,5.205385707727678,-1.09198,3.2567150000000002
2020Q4,1.125,5.478,0.65,0.32399999999999995,7.213333333333334,7.83923724265343,4.653333333333333,39.51464,3.5606999999999998,4.688666666666667,0.21059999999999998,5.095504207724729,2.3371199999999996,33.566044444444444,3.0246666666666666,2.539912866619711,1.5076799999999997,1.7748719999999998
